outcome,outcome_type,batch,model_method,model_file,outcome_variant,analysis,employment_status,is_weekend_factor,sex_concept,month,dst_observes,age_at_sleep,estimate,conf.low,conf.high,employment_clean
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,primary,age_x_employment,Unable To Work,NA,NA,NA,NA,70,531.5866502450788,-1038.725860247388,2101.8991607375456,Unable To Work
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,primary,age_x_employment,Employed For Wages,NA,NA,NA,NA,71,6.999202184770287,6.587059834429251,7.411344535111324,Employed For Wages
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,primary,age_x_employment,Homemaker,NA,NA,NA,NA,71,7.59343283745974,6.560637463846005,8.626228211073474,Homemaker
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,primary,age_x_employment,Out Of Work Less Than One,NA,NA,NA,NA,71,6.379702851984034,4.131208052556186,8.628197651411883,Out Of Work Less Than One
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,primary,age_x_employment,Out Of Work One Or More,NA,NA,NA,NA,71,6.361076592059433,5.268037545074205,7.454115639044661,Out Of Work One Or More
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,primary,age_x_employment,Retired,NA,NA,NA,NA,71,6.965388567334379,6.3996892581793645,7.531087876489394,Retired
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,primary,age_x_employment,Self Employed,NA,NA,NA,NA,71,7.789985050170505,6.939165556457736,8.640804543883274,Self Employed
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,primary,age_x_employment,Student,NA,NA,NA,NA,71,7.406628100130998,6.652963498335263,8.160292701926734,Student
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,primary,age_x_employment,Unable To Work,NA,NA,NA,NA,71,558.4776811984786,-1092.471316232017,2209.4266786289745,Unable To Work
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,primary,age_x_employment,Employed For Wages,NA,NA,NA,NA,72,6.997314827007997,6.570574389202598,7.424055264813395,Employed For Wages
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,primary,age_x_employment,Homemaker,NA,NA,NA,NA,72,7.662066252369795,6.5712669628408795,8.75286554189871,Homemaker
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,primary,age_x_employment,Out Of Work Less Than One,NA,NA,NA,NA,72,6.255285793837738,3.749406170077621,8.761165417597857,Out Of Work Less Than One
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,primary,age_x_employment,Out Of Work One Or More,NA,NA,NA,NA,72,6.351922819990052,5.256616780351613,7.447228859628491,Out Of Work One Or More
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,primary,age_x_employment,Retired,NA,NA,NA,NA,72,6.959788388299797,6.360174078795669,7.559402697803925,Retired
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,primary,age_x_employment,Self Employed,NA,NA,NA,NA,72,7.819195845050837,6.899360156635682,8.739031533465992,Self Employed
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,primary,age_x_employment,Student,NA,NA,NA,NA,72,7.356010839917905,6.597286950894543,8.114734728941267,Student
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,primary,age_x_employment,Unable To Work,NA,NA,NA,NA,72,585.9891064426839,-1147.45907134369,2319.437284229058,Unable To Work
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,primary,age_x_employment,Employed For Wages,NA,NA,NA,NA,73,6.995665080929779,6.552668661964206,7.438661499895352,Employed For Wages
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,primary,age_x_employment,Homemaker,NA,NA,NA,NA,73,7.73393329694431,6.581017870526685,8.886848723361936,Homemaker
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,primary,age_x_employment,Out Of Work Less Than One,NA,NA,NA,NA,73,6.125000077946301,3.3467845805661973,8.903215575326405,Out Of Work Less Than One
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,primary,age_x_employment,Out Of Work One Or More,NA,NA,NA,NA,73,6.344247418669073,5.2488940376507465,7.439600799687399,Out Of Work One Or More
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,primary,age_x_employment,Retired,NA,NA,NA,NA,73,6.9546836402904,6.318449607562583,7.590917673018218,Retired
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,primary,age_x_employment,Self Employed,NA,NA,NA,NA,73,7.850417442781077,6.8515646504880845,8.84927023507407,Self Employed
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,primary,age_x_employment,Student,NA,NA,NA,NA,73,7.302741889972921,6.5378439087733895,8.067639871172453,Student
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,primary,age_x_employment,Unable To Work,NA,NA,NA,NA,73,614.1209259776945,-1203.6892833224197,2431.9311352778086,Unable To Work
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,primary,age_x_employment,Employed For Wages,NA,NA,NA,NA,74,6.994252946535636,6.533281858303757,7.455224034767515,Employed For Wages
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,primary,age_x_employment,Homemaker,NA,NA,NA,NA,74,7.809033971183288,6.58997182873104,9.028096113635536,Homemaker
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,primary,age_x_employment,Out Of Work Less Than One,NA,NA,NA,NA,74,5.988845704309723,2.9239711370103403,9.053720271609103,Out Of Work Less Than One
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,primary,age_x_employment,Out Of Work One Or More,NA,NA,NA,NA,74,6.338050388096499,5.244684910353224,7.431415865839773,Out Of Work One Or More
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,primary,age_x_employment,Retired,NA,NA,NA,NA,74,6.9500743233061915,6.274603187262034,7.625545459350349,Retired
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,primary,age_x_employment,Self Employed,NA,NA,NA,NA,74,7.883649843361224,6.796109077083461,8.971190609638986,Self Employed
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,primary,age_x_employment,Student,NA,NA,NA,NA,74,7.246821250296043,6.474135775596807,8.01950672499528,Student
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,primary,age_x_employment,Unable To Work,NA,NA,NA,NA,74,642.8731398035104,-1261.1617873427097,2546.9080669497307,Unable To Work
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,primary,age_x_employment,Employed For Wages,NA,NA,NA,NA,75,6.993078423825565,6.512367543840155,7.473789303810976,Employed For Wages
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,primary,age_x_employment,Homemaker,NA,NA,NA,NA,75,7.887368275086723,6.598212209985896,9.176524340187548,Homemaker
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,primary,age_x_employment,Out Of Work Less Than One,NA,NA,NA,NA,75,5.846822672928003,2.481440533678503,9.212204812177502,Out Of Work Less Than One
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,primary,age_x_employment,Out Of Work One Or More,NA,NA,NA,NA,75,6.333331728272326,5.243761879966979,7.422901576577673,Out Of Work One Or More
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,primary,age_x_employment,Retired,NA,NA,NA,NA,75,6.945960437347166,6.228718147782722,7.66320272691161,Retired
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,primary,age_x_employment,Self Employed,NA,NA,NA,NA,75,7.918893046791275,6.73337093133496,9.104415162247587,Self Employed
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,primary,age_x_employment,Student,NA,NA,NA,NA,75,7.188248920887273,6.40564061117298,7.970857230601566,Student
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,primary,age_x_employment,Unable To Work,NA,NA,NA,NA,75,672.2457479201317,-1319.876649239451,2664.368145079714,Unable To Work
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,primary,age_x_employment,Employed For Wages,NA,NA,NA,NA,76,6.992141512799569,6.489892768399706,7.494390257199432,Employed For Wages
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,primary,age_x_employment,Homemaker,NA,NA,NA,NA,76,7.968936208654618,6.6058215707590895,9.332050846550146,Homemaker
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,primary,age_x_employment,Out Of Work Less Than One,NA,NA,NA,NA,76,5.698930983801142,2.0195561775340156,9.378305790068268,Out Of Work Less Than One
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,primary,age_x_employment,Out Of Work One Or More,NA,NA,NA,NA,76,6.330091439196558,5.245850968218994,7.414331910174122,Out Of Work One Or More
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,primary,age_x_employment,Retired,NA,NA,NA,NA,76,6.942341982413328,6.180874252285202,7.703809712541455,Retired
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,primary,age_x_employment,Self Employed,NA,NA,NA,NA,76,7.956147053071235,6.663727334474737,9.248566771667733,Self Employed
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,primary,age_x_employment,Student,NA,NA,NA,NA,76,7.12702490174661,6.33181881246276,7.92223099103046,Student
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,primary,age_x_employment,Unable To Work,NA,NA,NA,NA,76,702.2387503275584,-1379.8338920952403,2784.3113927503573,Unable To Work
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,primary,age_x_employment,Employed For Wages,NA,NA,NA,NA,77,6.9914422134576455,6.4658365606131305,7.51704786630216,Employed For Wages
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,primary,age_x_employment,Homemaker,NA,NA,NA,NA,77,8.053737771886974,6.6128792858981456,9.494596257875802,Homemaker
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,primary,age_x_employment,Out Of Work Less Than One,NA,NA,NA,NA,77,5.545170636929139,1.5385986714422728,9.551742602416006,Out Of Work Less Than One
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,primary,age_x_employment,Out Of Work One Or More,NA,NA,NA,NA,77,6.3283295208691905,5.250626182459816,7.406032859278565,Out Of Work One Or More
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,primary,age_x_employment,Retired,NA,NA,NA,NA,77,6.939218958504675,6.131143816754374,7.747294100254976,Retired
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,primary,age_x_employment,Self Employed,NA,NA,NA,NA,77,7.995411862201101,6.58752699553262,9.40329672886958,Self Employed
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,primary,age_x_employment,Student,NA,NA,NA,NA,77,7.063149192874053,6.2521353591498805,7.874163026598225,Student
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,primary,age_x_employment,Unable To Work,NA,NA,NA,NA,77,732.8521470257904,-1441.033478885524,2906.7377729371046,Unable To Work
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,primary,age_x_employment,Employed For Wages,NA,NA,NA,NA,78,6.990980525799796,6.4401885641276015,7.541772487471991,Employed For Wages
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,primary,age_x_employment,Homemaker,NA,NA,NA,NA,78,8.141772964783788,6.619460910159273,9.664085019408304,Homemaker
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,primary,age_x_employment,Out Of Work Less Than One,NA,NA,NA,NA,78,5.385541632311996,1.0387880708845616,9.732295193739429,Out Of Work Less Than One
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,primary,age_x_employment,Out Of Work One Or More,NA,NA,NA,NA,78,6.328045973290229,5.257703575949303,7.398388370631156,Out Of Work One Or More
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,primary,age_x_employment,Retired,NA,NA,NA,NA,78,6.936591365621208,6.079593944346563,7.793588786895853,Retired
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,primary,age_x_employment,Self Employed,NA,NA,NA,NA,78,8.036687474180873,6.5050866783289205,9.568288270032824,Self Employed
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,primary,age_x_employment,Student,NA,NA,NA,NA,78,6.996621794269604,6.166078249259632,7.827165339279576,Student
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,primary,age_x_employment,Unable To Work,NA,NA,NA,NA,78,764.085938014828,-1503.4753933784054,3031.6472694080617,Unable To Work
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,primary,age_x_employment,Employed For Wages,NA,NA,NA,NA,79,6.99075644982602,6.412946877540987,7.568566022111053,Employed For Wages
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,primary,age_x_employment,Homemaker,NA,NA,NA,NA,79,8.233041787345066,6.6256365327097875,9.840447041980344,Homemaker
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,primary,age_x_employment,Out Of Work Less Than One,NA,NA,NA,NA,79,5.220043969949711,0.5202984359838165,9.919789503915606,Out Of Work Less Than One
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,primary,age_x_employment,Out Of Work One Or More,NA,NA,NA,NA,79,6.32924079645967,5.266636718764757,7.391844874154583,Out Of Work One Or More
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,primary,age_x_employment,Retired,NA,NA,NA,NA,79,6.934459203762928,6.026284106793792,7.842634300732064,Retired
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,primary,age_x_employment,Self Employed,NA,NA,NA,NA,79,8.079973889010551,6.416680680455968,9.743267097565134,Self Employed
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,primary,age_x_employment,Student,NA,NA,NA,NA,79,6.927442705933262,6.073172668342094,7.78171274352443,Student
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,primary,age_x_employment,Unable To Work,NA,NA,NA,NA,79,795.9401232946707,-1567.1597050802666,3159.039951669608,Unable To Work
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,primary,age_x_employment,Employed For Wages,NA,NA,NA,NA,80,6.990769985536316,6.384116047725512,7.59742392334712,Employed For Wages
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,primary,age_x_employment,Homemaker,NA,NA,NA,NA,80,8.327544239570798,6.631470110843255,10.023618368298342,Homemaker
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,primary,age_x_employment,Out Of Work Less Than One,NA,NA,NA,NA,80,5.048677649842284,-0.01673091667803117,10.114086216362598,Out Of Work Less Than One
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,primary,age_x_employment,Out Of Work One Or More,NA,NA,NA,NA,80,6.331913990377512,5.276911814861089,7.386916165893934,Out Of Work One Or More
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,primary,age_x_employment,Retired,NA,NA,NA,NA,80,6.93282247292983,5.971267836959385,7.894377108900276,Retired
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,primary,age_x_employment,Self Employed,NA,NA,NA,NA,80,8.125271106690136,6.322549945184059,9.927992268196212,Self Employed
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,primary,age_x_employment,Student,NA,NA,NA,NA,80,6.855611927865026,5.973004299254083,7.738219556475969,Student
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,primary,age_x_employment,Unable To Work,NA,NA,NA,NA,80,828.414702865319,-1632.0862912759724,3288.9156970066106,Unable To Work
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,primary,age_x_employment,Employed For Wages,NA,NA,NA,NA,81,6.991021132930687,6.3537069284477665,7.628335337413607,Employed For Wages
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,primary,age_x_employment,Homemaker,NA,NA,NA,NA,81,8.425280321460994,6.637021743472268,10.21353889944972,Homemaker
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,primary,age_x_employment,Out Of Work Less Than One,NA,NA,NA,NA,81,4.871442671989717,-0.5721886001028045,10.31507394408224,Out Of Work Less Than One
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,primary,age_x_employment,Out Of Work One Or More,NA,NA,NA,NA,81,6.336065555043759,5.287944508394014,7.384186601693504,Out Of Work One Or More
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,primary,age_x_employment,Retired,NA,NA,NA,NA,81,6.9316811731219214,5.9145923492286645,7.948769997015178,Retired
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,primary,age_x_employment,Self Employed,NA,NA,NA,NA,81,8.172579127219628,6.2228923590090774,10.12226589543018,Self Employed
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,primary,age_x_employment,Student,NA,NA,NA,NA,81,6.781129460064897,5.865225272017048,7.697033648112747,Student
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,primary,age_x_employment,Unable To Work,NA,NA,NA,NA,81,861.5096767267725,-1698.255333905231,3421.2746873587757,Unable To Work
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,primary,age_x_employment,Employed For Wages,NA,NA,NA,NA,82,6.991509892009131,6.321733195095805,7.661286588922457,Employed For Wages
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,primary,age_x_employment,Homemaker,NA,NA,NA,NA,82,8.52625003301565,6.642346151320666,10.410153914710634,Homemaker
